etID  | Input | Output {GOLD}
830    | #spˈoːn̪sɑ# | #espˈoθɑ# {GOLD: #espˈosɑ#}
831    | #spˈuːmɑm# | #espˈumɑ# {GOLD: #espˈumɑ#}
832    | #spˈɑrt̪um# | #espˈɑɾt̪o# {GOLD: #espˈɑɾt̪o#}
833    | #spˈɑt̪ium# | #espˈɑθe̯xo# {GOLD: #espˈɑθjo#}
834    | #spˈɑt̪ulɑm# | #espˈɑld̪ɑ# {GOLD: #espˈɑld̪ɑ#}
835    | #spˌeːrˈɑːre# | #espeɾˈɑɾ# {GOLD: #espeɾˈɑɾ#}
836    | #st̪rˈikt̪um# | #s̪t̪ɾjˈet͡ʃo# {GOLD: #est̪ɾˈet͡ʃo#}
837    | #st̪rˈin̪ɡoː# | #s̪t̪ɾˈiŋɡo# {GOLD: #est̪ɾˈiɲo#}
838    | #st̪ˈerkorem# | #s̪t̪çɾkɾe# {GOLD: #est̪jˈeɾkol#}
839    | #st̪ˈeːllɑm# | #s̪t̪ˈeʎɑ# {GOLD: #est̪ɾˈeʝɑ#}
840    | #st̪ˈɑbulum# | #s̪t̪ˈɑblo# {GOLD: #est̪ˈɑblo#}
841    | #st̪ˈɑt̪um# | #s̪t̪ˈɑd̪o# {GOLD: #est̪ˈɑd̪o#}
842    | #sˈae̯kulum# | #θˈae̯ɡlo# {GOLD: #sˈiɡlo#}
843    | #sˈae̯pt̪um# | #θˈae̯t̪o# {GOLD: #sˈet̪o#}
844    | #sˈae̯t̪ɑ# | #θˈae̯d̪ɑ# {GOLD: #sˈed̪ɑ#}
845    | #sˈed̪eɑt̪# | #θˈeθɑ# {GOLD: #sˈeɑ#}
846    | #sˈeks# | #θjˈex# {GOLD: #sˈejs#}
847    | #sˈekst̪ɑ# | #esçs̪t̪ɑ# {GOLD: #sjˈest̪ɑ#}
848    | #sˈellɑm# | #esçʎɑ# {GOLD: #sˈiʝɑ#}
849    | #sˈeːmit̪ɑm# | #θˈewt̪ɑ# {GOLD: #sˈen̪d̪ɑ#}
850    | #sˈemper# | #θˈewpr# {GOLD: #sjˈempɾe#}
851    | #sˈept̪em# | #esçt̪e# {GOLD: #sjˈet̪e#}
852    | #sˈerrɑ# | #esçrɾɑ# {GOLD: #sjˈerɑ#}
853    | #sˈerwum# | #esçɾβo# {GOLD: #sjˈeɾbo#}
854    | #sˈeːbum# | #θˈeo# {GOLD: #sˈebo#}
855    | #sˈeːn̪sum# | #θˈeθo# {GOLD: #sˈeso#}
856    | #sˈeːpiɑ# | #θˈibe̯ʝɑ# {GOLD: #xˈibjɑ#}
857    | #sˈibi# | #θˈebe# {GOLD: #sˈi#}
858    | #sˈik# | #θˈe# {GOLD: #sˈi#}
859    | #sˈikkum# | #θˈeko# {GOLD: #sˈeko#}
860    | #sˈilwɑm# | #θˈelβɑ# {GOLD: #sˈelbɑ#}
861    | #sˈin̪e# | #θˈen̪# {GOLD: #sˈin̪#}
862    | #sˈin̪um# | #θˈen̪# {GOLD: #sˈen̪o#}
863    | #sˈit̪im# | #θˈed̪e# {GOLD: #sˈed̪#}
864    | #sˈiɡn̪um# | #θˈeɲo# {GOLD: #sˈeɲo#}
865    | #sˈiɡn̪ɑm# | #θˈeɲɑ# {GOLD: #sˈeɲɑ#}
866    | #sˈokium# | #θˈuθe̯xo# {GOLD: #sˈoθjo#}
867    | #sˈokrɑm# | #θwˈeɾɑ# {GOLD: #swˈeɡɾɑ#}
868    | #sˈolid̪um# | #θwˈed̪o# {GOLD: #swˈeld̪o#}
869    | #sˈolum# | #esxʷlo# {GOLD: #swˈelo#}
870    | #sˈolut̪um# | #θwˈet͡ʃo# {GOLD: #swˈelt̪o#}
871    | #sˈomn̪ium# | #θˈoɲo# {GOLD: #swˈeɲo#}
872    | #sˈomn̪um# | #esxʷɲo# {GOLD: #swˈeɲo#}
873    | #sˈort̪em# | #esxʷɾt̪e# {GOLD: #swˈeɾt̪e#}
874    | #sˈoːlem# | #θˈol# {GOLD: #sˈol#}
875    | #sˈulkum# | #θwˈiko# {GOLD: #sˈuɾko#}
876    | #sˈummɑm# | #θˈomɑ# {GOLD: #sˈumɑ#}
877    | #sˈuper# | #θˈobr# {GOLD: #sˈobɾe#}
878    | #sˈurd̪um# | #θˈoɾd̪o# {GOLD: #sˈoɾd̪o#}
879    | #sˈuːkid̪um# | #θˈuθe̯ʝd̪o# {GOLD: #sˈuθjo#}
880    | #sˈuːkum# | #θˈuɡo# {GOLD: #xˈuɡo#}
881    | #sˈɑkkum# | #θˈɑko# {GOLD: #sˈɑko#}
882    | #sˈɑksum# | #θjˈexo# {GOLD: #sˈɑxo#}
883    | #sˈɑlem# | #θˈɑl# {GOLD: #sˈɑl#}
884    | #sˈɑlikem# | #θˈɑlθe̯ʝe# {GOLD: #sˈɑwθe#}
885    | #sˈɑlt̪um# | #θˈot̪o# {GOLD: #sˈot̪o#}
886    | #sˈɑn̪ɡwin̪em# | #θˈɑŋɡβn̪e# {GOLD: #sˈɑn̪ɡɾe#}
887    | #sˈɑpid̪um# | #θˈɑwd̪o# {GOLD: #sˈɑbjo#}
888    | #sˈɑpiɑt̪# | #θˈɑbe̯ʝɑ# {GOLD: #sˈepɑ#}
889    | #sˈɑpui# | #θˈɑɣʷe# {GOLD: #sˈope#}
890    | #sˈɑɡmɑm# | #θjˈemɑ# {GOLD: #sˈomɑ#}
891    | #sˌae̯t̪ˈɑːkeum# | #θae̯d̪ˈɑθe̯xo# {GOLD: #θed̪ˈɑθo#}
892    | #sˌed̪ˈeːre# | #esçeˈeɾ# {GOLD: #sˈeɾ#}
893    | #sˌed̪ˈiːlɑ# | #θeˈilɑ# {GOLD: #sˈixɑ#}
894    | #sˌekuːrit̪ˈɑːt̪em# | #esçɡɾt̪ˈɑd̪e# {GOLD: #seɡuɾid̪ˈɑd̪#}
895    | #sˌekwˈen̪t̪e# | #θjeβˈen̪t̪e# {GOLD: #siɡjˈen̪t̪e#}
896    | #sˌekˈun̪d̪um# | #esçɡˈun̪d̪o# {GOLD: #sˌeɡˈun̪d̪o#}
897    | #sˌekˈɑːre# | #esçɡˈɑɾ# {GOLD: #seɡˈɑɾ#}
898    | #sˌen̪iˈoːrem# | #θeɲˈoɾ# {GOLD: #seɲˈoɾ#}
899    | #sˌen̪t̪imˈen̪t̪um# | #θen̪t̪mˈen̪t̪o# {GOLD: #sen̪t̪imjˈen̪t̪o#}
900    | #sˌen̪t̪ˈen̪t̪iɑm# | #θen̪t̪ˈin̪θɑ# {GOLD: #sen̪t̪ˈen̪θjɑ#}
901    | #sˌen̪ˈɑːt̪um# | #esçn̪ˈɑd̪o# {GOLD: #sen̪ˈɑd̪o#}
902    | #sˌept̪imˈɑːn̪ɑm# | #esçt̪mˈɑn̪ɑ# {GOLD: #semˈɑn̪ɑ#}
903    | #sˌermˈoːn̪em# | #esçɾmˈon̪# {GOLD: #seɾmon̪#}
904    | #sˌeːmˈen̪t̪e# | #θemˈen̪t̪e# {GOLD: #simjˈen̪t̪e#}
905    | #sˌiɡˈillum# | #esçˈeʎo# {GOLD: #sˈeʝo#}
906    | #sˌokiet̪ˈɑːt̪em# | #θuθe̯ʝd̪ˈɑd̪e# {GOLD: #soθjed̪ˈɑd̪#}
907    | #sˌolwˈeːre# | #ʎβˈeɾ# {GOLD: #solbˈeɾ#}
908    | #sˌolˈuːt̪um# | #ʎˈud̪o# {GOLD: #swˈelt̪o#}
909    | #sˌon̪ˈoːrum# | #esxʷn̪ˈoɾ# {GOLD: #son̪ˈoɾo#}
910    | #sˌoːlit̪ˈɑːrius# | #ʎd̪ˈɑɾxs# {GOLD: #solt̪ˈeɾo#}
911    | #sˌubkɑwˈɑːre# | #θokɑβˈɑɾ# {GOLD: #sokɑbˈɑɾ#}
912    | #sˌufferˈiːre# | #θovɾˈiɾ# {GOLD: #sufɾˈiɾ#}
913    | #sˌufflˈɑːre# | #θot͡ʃˈɑɾ# {GOLD: #soplˈɑɾ#}
914    | #sˌupˈerbiɑm# | #θubˈeɾwʝɑ# {GOLD: #sobˈeɾbjɑ#}
915    | #sˌuspˈekt̪ɑ# | #θuspjˈet͡ʃɑ# {GOLD: #sospˈet͡ʃɑ#}
916    | #sˌuːd̪ˈoːrem# | #θud̪ˈoɾ# {GOLD: #sud̪ˈoɾ#}
917    | #sˌɑlmˈuriɑ# | #ʎmˈuɾʝɑ# {GOLD: #sɑlmwˈeɾɑ#}
918    | #sˌɑlˈuːt̪em# | #ʎˈud̪e# {GOLD: #sɑlˈud̪#}
919    | #sˌɑːn̪kt̪ifikˈɑːre# | #θɑn̪t̪wɡˈɑɾ# {GOLD: #sɑn̪t̪iɡwˈɑɾ#}
920    | #sˌɑn̪ɡwˈin̪eum# | #θɑŋɡβˈeɲo# {GOLD: #sɑn̪ɡwˈeɲo#}
921    | #sˌɑpˈoːn̪em# | #θɑbˈon̪# {GOLD: #xɑbˈon̪#}
922    | #sˌɑpˈoːrem# | #θɑbˈoɾ# {GOLD: #sɑbˈoɾ#}
923    | #sˌɑrmˈen̪t̪um# | #θɑɾmˈen̪t̪o# {GOLD: #sɑɾmjˈen̪t̪o#}
924    | #sˌɑrt̪ˈɑːɡin̪em# | #θɑɾt̪ˈɑɲi# {GOLD: #sɑɾt̪ˈen̪#}
925    | #sˌɑɡˈit̪t̪ɑm# | #θɑˈet̪ɑ# {GOLD: #sɑˈet̪ɑ#}
926    | #sˌɑɡˈiːn̪ɑ# | #θɑˈin̪ɑ# {GOLD: #sˈɑjn̪ɑ#}
927    | #sˌɑːn̪it̪ˈɑːt̪em# | #θɑn̪t̪ˈɑd̪e# {GOLD: #sɑn̪id̪ˈɑd̪#}
928    | #sˌɑːn̪kt̪iˈoːn̪em# | #θɑn̪θˈon̪# {GOLD: #sɑn̪θjon̪#}
929    | #t̪ˌimˈoːrem# | #t̪emˈoɾ# {GOLD: #t̪emˈoɾ#}
930    | #t̪rˈed̪ekim# | #t̪ɾˈeiθe̯ʝe# {GOLD: #t̪ɾˈeθe#}
931    | #t̪rˈeːs# | #t̪ɾˈes# {GOLD: #t̪ɾˈes#}
932    | #t̪rˈibulum# | #t̪ɾˈeblo# {GOLD: #t̪ɾˈiʝo#}
933    | #t̪rˈiːt̪ikum# | #t̪ɾˈiz̪ɡo# {GOLD: #t̪ɾˈiɡo#}
934    | #t̪rˈukt̪ɑm# | #t̪ɾwˈit͡ʃɑ# {GOLD: #t̪ɾˈut͡ʃɑ#}
935    | #t̪rˈullɑ# | #t̪ɾwˈelɑ# {GOLD: #t̪ɾˈoʝɑ#}
936    | #t̪rˈun̪kulum# | #t̪ɾˈuŋt͡ʃo# {GOLD: #t̪ɾˈon̪t͡ʃo#}
937    | #t̪rˈun̪kum# | #t̪ɾˈuŋko# {GOLD: #t̪ɾon̪ko#}
938    | #t̪rˌin̪it̪iˈɑːre# | #t̪ɾin̪θe̯ʝˈɑɾ# {GOLD: #t̪ɾen̪θˈɑɾ#}
939    | #t̪rˌist̪ˈit̪iɑm# | #t̪ɾes̪t̪ˈiθe̯ʝɑ# {GOLD: #t̪ɾist̪ˈeθɑ#}
940    | #t̪rˌɑːd̪it̪ˈoːrem# | #t̪ɾjed̪ˈoɾ# {GOLD: #t̪ɾɑjd̪ˈoɾ#}
941    | #t̪ˈekt̪um# | #t̪jˈet͡ʃo# {GOLD: #t̪ˈet͡ʃo#}
942    | #t̪ˈempus# | #t̪ˈewws# {GOLD: #t̪jˈempo#}
943    | #t̪ˈen̪erum# | #t̪çn̪d̪ɾo# {GOLD: #t̪jˈeɾn̪o#}
944    | #t̪ˈepid̪um# | #t̪çwd̪o# {GOLD: #t̪ˈibjo#}
945    | #t̪ˈepid̪ɑm# | #t̪ˈewʝɑ# {GOLD: #t̪ˈibjɑ#}
946    | #t̪ˈerrɑm# | #t̪çrɾɑ# {GOLD: #t̪jˈerɑ#}
947    | #t̪ˈeːlɑm# | #t̪ˈelɑ# {GOLD: #t̪ˈelɑ#}
948    | #t̪ˈeːn̪sum# | #t̪ˈeθo# {GOLD: #t̪jˈeso#}
949    | #t̪ˈeːɡulɑm# | #t̪ˈexɑ# {GOLD: #t̪ˈexɑ#}
950    | #t̪ˈin̪eɑ# | #t̪ˈeɲɑ# {GOLD: #t̪ˈiɲɑ#}
951    | #t̪ˈin̪kt̪um# | #t̪ˈin̪t̪o# {GOLD: #t̪ˈin̪t̪o#}
952    | #t̪ˈit̪ulum# | #t̪ˈeld̪o# {GOLD: #t̪ˈild̪e#}
953    | #t̪ˈort̪um# | #t̪xʷɾt̪o# {GOLD: #t̪wˈeɾt̪o#}
954    | #t̪ˈoːt̪um# | #t̪ˈod̪o# {GOLD: #t̪ˈod̪o#}
955    | #t̪ˈun̪ikɑm# | #t̪ˈon̪ɡɑ# {GOLD: #t̪ˈon̪ɡɑ#}
956    | #t̪ˈurbid̪um# | #t̪ˈoɾwd̪o# {GOLD: #t̪ˈuɾbjo#}
957    | #t̪ˈurrim# | #t̪ˈorɾe# {GOLD: #t̪ore#}
958    | #t̪ˈussem# | #t̪ˈoθe# {GOLD: #t̪ˈos#}
959    | #t̪ˈɑbulɑm# | #t̪ˈɑblɑ# {GOLD: #t̪ˈɑblɑ#}
960    | #t̪ˈɑbɑn̪um# | #t̪ˈɑbn̪o# {GOLD: #t̪ˈɑbɑn̪o#}
961    | #t̪ˈɑksum# | #t̪jˈexo# {GOLD: #t̪ˈexo#}
962    | #t̪ˈɑm# | #t̪ˈɑn̪# {GOLD: #t̪ˈɑn̪#}
963    | #t̪ˈɑn̪t̪um# | #t̪ˈɑn̪t̪o# {GOLD: #t̪ˈɑn̪t̪o#}
964    | #t̪ˈɑn̪ɡoː# | #t̪ˈɑŋɡo# {GOLD: #t̪ˈɑn̪ɡo#}
965    | #t̪ˈɑrd̪e# | #t̪ˈɑɾd̪e# {GOLD: #t̪ˈɑɾd̪e#}
966    | #t̪ˈɑwrum# | #t̪ˈoɾ# {GOLD: #t̪oɾo#}
967    | #t̪ˌeksˈeːre# | #t̪jexˈeɾ# {GOLD: #t̪exˈeɾ#}
968    | #t̪ˌemporˈɑːn̪um# | #t̪ewbɾˈɑn̪# {GOLD: #t̪empɾˈɑn̪o#}
969    | #t̪ˌempt̪ɑːt̪iˈoːn̪em# | #t̪in̪t̪ɑθe̯xˈon̪# {GOLD: #t̪en̪t̪ɑθjˈon̪#}
970    | #t̪ˌen̪ˈebrɑːs# | #t̪çn̪ʝbɾɑs# {GOLD: #t̪in̪jˈeblɑs#}
971    | #t̪ˌerrˈon̪eum# | #t̪çrɾˈoɲo# {GOLD: #t̪eruɲo#}
972    | #t̪ˌert̪iˈɑːrium# | #t̪eθˈɑɾxo# {GOLD: #t̪eɾθˈeɾo#}
973    | #t̪ˌest̪ɑːmˈen̪t̪um# | #t̪çs̪t̪ɑmˈen̪t̪o# {GOLD: #t̪est̪ɑmˈen̪t̪o#}
974    | #t̪ˌormˈen̪t̪ɑm# | #t̪xʷɾmˈen̪t̪ɑ# {GOLD: #t̪oɾmˈen̪t̪ɑ#}
975    | #t̪ˌuːbˈellum# | #t̪uwʝʎo# {GOLD: #t̪obˈiʝo#}
976    | #t̪ˌɑksit̪ˈɑːre# | #t̪ɑst̪ˈɑɾ# {GOLD: #t̪ɑst̪ˈɑɾ#}
977    | #t̪ˌɑksˈoːn̪e# | #t̪jexˈon̪# {GOLD: #t̪exˈon̪#}
978    | #t̪ˌɑmmˈɑɡn̪um# | #t̪ɑmˈɑɲo# {GOLD: #t̪ɑmˈɑɲo#}
979    | #t̪ʰˈemɑ# | #t̪ʰçmɑ# {GOLD: #t̪ˈemɑ#}
980    | #t̪ʰˌeːsˈɑwrum# | #t̪ʰeθˈoɾ# {GOLD: #t̪esoɾo#}
981    | #wˌeksˈiːkɑ# | #βjexˈiɡɑ# {GOLD: #bexˈiɡɑ#}
982    | #wˌiːkˈiːn̪um# | #βiθe̯ʝˈin̪# {GOLD: #beθˈin̪o#}
983    | #wˈɑːɡin̪ɑ# | #βˈɑɲɑ# {GOLD: #bˈɑjn̪ɑ#}
984    | #wˈen̪eris# | #wʝn̪d̪ɾs# {GOLD: #bjˈeɾn̪es#}
985    | #wˈen̪i# | #wʝn̪e# {GOLD: #bˈen̪#}
986    | #wˈen̪t̪rem# | #βˈen̪t̪ɾe# {GOLD: #bjˈen̪t̪ɾe#}
987    | #wˈen̪t̪um# | #βˈen̪t̪o# {GOLD: #bjˈen̪t̪o#}
988    | #wˈerbum# | #wʝɾbo# {GOLD: #bˈeɾbo#}
989    | #wˈesperɑ# | #wʝspɾɑ# {GOLD: #bˈispeɾɑ#}
990    | #wˈespɑm# | #wʝspɑ# {GOLD: #bˈispɑ#}
991    | #wˈet̪ulum# | #wʝld̪o# {GOLD: #bjˈexo#}
992    | #wˈeːn̪d̪it̪ɑm# | #βˈen̪d̪d̪ɑ# {GOLD: #bˈen̪t̪ɑ#}
993    | #wˈid̪eɑt̪# | #βˈiθɑ# {GOLD: #bˈeɑ#}
994    | #wˈikem# | #βˈiθe̯ʝe# {GOLD: #bˈeθ#}
995    | #wˈillum# | #βˈeʎo# {GOLD: #bˈeʝo#}
996    | #wˈird̪iɑ# | #βˈiθɑ# {GOLD: #bˈeɾθɑ#}
997    | #wˈirid̪em# | #βˈeɾd̪e# {GOLD: #bˈeɾd̪e#}
998    | #wˈit̪ium# | #βˈiθe̯xo# {GOLD: #bˈiθjo#}
999    | #wˈit̪reum# | #βˈid̪ɾxo# {GOLD: #bˈid̪ɾjo#}
1000   | #wˈit̪t̪ɑm# | #βˈet̪ɑ# {GOLD: #bˈet̪ɑ#}
1001   | #wˈiːkt̪um# | #βˈit͡ʃo# {GOLD: #bˈit̪o#}
1002   | #wˈiːn̪eɑm# | #βˈiɲɑ# {GOLD: #bˈiɲɑ#}
1003   | #wˈiːn̪um# | #βˈin̪# {GOLD: #bˈin̪o#}
1004   | #wˈiːsum# | #βˈiθo# {GOLD: #bˈiso#}
1005   | #wˈiːt̪em# | #βˈid̪e# {GOLD: #bˈid̪#}
1006   | #wˈiːt̪ɑm# | #βˈid̪ɑ# {GOLD: #bˈid̪ɑ#}
1007   | #wˈolt̪ɑ# | #βwˈet͡ʃɑ# {GOLD: #bwˈelt̪ɑ#}
1008   | #wˈoːkem# | #βˈuθe̯ʝe# {GOLD: #bˈoθ#}
1009   | #wˈult̪urem# | #βwˈid͡ʒɾe# {GOLD: #bwˈit̪ɾe#}
1010   | #wˈɑd̪um# | #βˈɑd̪o# {GOLD: #bˈɑd̪o#}
1011   | #wˈɑkkɑm# | #βˈɑkɑ# {GOLD: #bˈɑkɑ#}
1012   | #wˈɑkum# | #βˈɑɡo# {GOLD: #bˈɑɡo#}
1013   | #wˈɑlleːs# | #βˈols# {GOLD: #bˈɑʝes#}
1014   | #wˈɑllɑ# | #βˈolɑ# {GOLD: #bˈɑʝɑ#}
1015   | #wˌen̪ˈeːn̪um# | #wʝn̪ˈen̪# {GOLD: #ben̪ˈen̪o#}
1016   | #wˌerekˈun̪d̪iɑm# | #βeɾɡˈun̪θɑ# {GOLD: #beɾɡwˈen̪θɑ#}
1017   | #wˌermˈikulum# | #wʝɾmjˈel# {GOLD: #beɾmˈexo#}
1018   | #wˌest̪ˈiːt̪um# | #βes̪t̪ˈid̪o# {GOLD: #best̪ˈid̪o#}
1019   | #wˌeːrit̪ˈɑːt̪em# | #βeɾt̪ˈɑd̪e# {GOLD: #veɾd̪ˈɑd̪#}
1020   | #wˌeːsˈiːkɑm# | #βeθˈiɡɑ# {GOLD: #bexˈiɡɑ#}
1021   | #wˌikˈiːn̪um# | #βiθe̯ʝˈin̪# {GOLD: #beθˈin̪o#}
1022   | #wˌin̪d̪ikˈɑːre# | #βin̪d̪ɡˈɑɾ# {GOLD: #ben̪ɡˈɑɾ#}
1023   | #wˌin̪d̪ˈeːmiɑ# | #βen̪d̪ˈiwʝɑ# {GOLD: #ben̪d̪ˈimjɑ#}
1024   | #wˌin̪kˈikulum# | #βiθjˈel# {GOLD: #ben̪θˈexo#}
1025   | #wˌirt̪ˈuːt̪em# | #βeɾt̪ˈud̪e# {GOLD: #biɾt̪ˈud̪#}
1026   | #wˌirɡˈin̪em# | #βeθˈen̪# {GOLD: #bˈiɾxen̪#}
1027   | #wˌiːɡˈin̪t̪i# | #βeθˈin̪t̪e# {GOLD: #bˈejn̪t̪e#}
1028   | #wˌolun̪t̪ˈɑːt̪em# | #ɣʷln̪t̪ˈɑd̪e# {GOLD: #bolun̪t̪ˈɑd̪#}
1029   | #wˌɑkwˈɑːt̪ɑ# | #βjeβˈɑd̪ɑ# {GOLD: #bɑɡwˈɑd̪ɑ#}
1030   | #wˌɑkˈiːwum# | #βɑθe̯ʝˈiβo# {GOLD: #bɑθˈio#}
1031   | #wˌɑlˈen̪t̪em# | #βɑlˈen̪t̪e# {GOLD: #bɑljˈen̪t̪e#}
1032   | #wˌɑrˈiolɑ# | #βɑɾjɣʷlɑ# {GOLD: #biɾwˈelɑ#}
1033   | #ˌɑd̪t̪rˈɑn̪s# | #ɑd̪ɾˈɑs# {GOLD: #ɑt̪ɾˈɑs#}
1034   | #ˌɑwd̪ˈiːre# | #ɑɣʷˈiɾ# {GOLD: #oˈiɾ#}
1035   | #ɡlˈɑn̪d̪e# | #lˈɑn̪d̪e# {GOLD: #lˈɑn̪d̪e#}
1036   | #ɡlˌɑt̪t̪ˈiːre# | #lɑt̪ˈiɾ# {GOLD: #lɑt̪ˈiɾ#}
1037   | #ɡrˈae̯kum# | #ɡɾˈae̯ɡo# {GOLD: #ɡɾjˈeɡo#}
1038   | #ɡrˈossum# | #ɡɾwθo# {GOLD: #ɡɾwˈeso#}
1039   | #ɡrˈyllum# | #ɡɾˈøʎo# {GOLD: #ɡɾˈiʝo#}
1040   | #ɡrˈɑn̪d̪em# | #ɡɾˈɑn̪d̪e# {GOLD: #ɡɾˈɑn̪d̪e#}
1041   | #ɡrˈɑːn̪um# | #ɡɾˈɑn̪# {GOLD: #ɡɾˈɑn̪o#}
1042   | #ɡrˈɑːt̪iɑm# | #ɡɾˈɑθe̯ʝɑ# {GOLD: #ɡɾˈɑθjɑ#}
1043   | #ɡrˌun̪n̪ˈiːre# | #ɡɾoɲˈiɾ# {GOLD: #ɡɾuɲˈiɾ#}
1044   | #ɡrˌɑwit̪ˈɑːt̪em# | #ɡɾɑwd̪ˈɑd̪e# {GOLD: #ɡɾɑbed̪ˈɑd̪#}
1045   | #ɡrˌɑːn̪ˈɑːrium# | #ɡɾɑn̪ˈɑɾxo# {GOLD: #ɡɾɑn̪ˈeɾo#}
1046   | #ɡˈeluː# | #eslo# {GOLD: #ʝˈelo#}
1047   | #ɡˈemmɑm# | #esmɑ# {GOLD: #ʝˈemɑ#}
1048   | #ɡˈen̪erum# | #esn̪d̪ɾo# {GOLD: #ʝˈeɾno#}
1049   | #ɡˈen̪t̪em# | #θˈen̪t̪e# {GOLD: #xˈen̪t̪e#}
1050   | #ɡˈipsum# | #θˈeθo# {GOLD: #ʝˈeso#}
1051   | #ɡˈubiɑ# | #ɡˈuwʝɑ# {GOLD: #ɡˈubjɑ#}
1052   | #ɡˈurd̪um# | #ɡˈoɾd̪o# {GOLD: #ɡˈoɾd̪o#}
1053   | #ɡˈut̪t̪ɑm# | #ɡˈot̪ɑ# {GOLD: #ɡˈot̪ɑ#}
1054   | #ɡˈɑllikum# | #ɡˈolɡo# {GOLD: #ɡˈɑlɡo#}
1055   | #ɡˈɑllum# | #ɡˈol# {GOLD: #ɡˈɑʝo#}
1056   | #ɡˈɑwd̪ium# | #ɡˈoθo# {GOLD: #ɡˈoθo#}
1057   | #ɡˌelˈɑːre# | #eslˈɑɾ# {GOLD: #elˈɑɾ#}
1058   | #ɡˌen̪ˈest̪ɑm# | #esn̪ʝs̪t̪ɑ# {GOLD: #in̪jˈest̪ɑ#}
1059   | #ɡˌermˈɑːn̪um# | #esɾmˈɑn̪# {GOLD: #eɾmˈɑn̪o#}
1060   | #ɡˌin̪ɡˈiːwɑm# | #θeθˈiβɑ# {GOLD: #en̪θˈiɑ#}
1061   | #ɡˌubern̪ɑt̪ˈoːre# | #ɡobɾn̪ɑd̪ˈoɾ# {GOLD: #ɡobeɾn̪ɑd̪ˈoɾ#}
1062   | #ɡˌulˈoːsum# | #ɡolˈoθo# {GOLD: #ɡolˈoso#}
1063   | #ɡˌurɡuliˈoːn̪em# | #ɡoɾɡxˈon̪# {GOLD: #ɡoɾɡˈoxo#}
1064   | #ɡˌyːrˈɑːre# | #θyɾˈɑɾ# {GOLD: #xiɾˈɑɾ#}
1065   | #ɡˌɑllˈellum# | #ɡolʝʎo# {GOLD: #ɡɑlˈiʝo#}
1066   | #ɡˌɑllˈiːn̪ɑ# | #ɡolˈin̪ɑ# {GOLD: #ɡɑʝˈin̪ɑ#}
1067   | #ɡˌɑn̪n̪ˈiːt̪um# | #ɡɑɲˈid̪o# {GOLD: #ɡɑɲˈid̪o#}
1068   | #ˈae̯rem# | #ˈae̯ɾe# {GOLD: #ˈɑjɾe#}
1069   | #ˈekwɑ# | #jˈeβɑ# {GOLD: #ʝˈeɡwɑ#}
1070   | #ˈeremum# | #ʝɾmo# {GOLD: #ʝˈeɾmo#}
1071   | #ˈeːskɑm# | #ˈeskɑ# {GOLD: #ʝˈeskɑ#}
1072   | #ˈiberum# | #ˈebɾo# {GOLD: #ˈebɾo#}
1073   | #ˈillos# | #ˈeʎs# {GOLD: #ˈeʝos#}
1074   | #ˈillɑːs# | #ˈeʎɑs# {GOLD: #ˈeʝɑs#}
1075   | #ˈimpleoː# | #ˈiwwxo# {GOLD: #ˈin̪t͡ʃo#}
1076   | #ˈin̪# | #ˈen̪# {GOLD: #ˈen̪#}
1077   | #ˈin̪floː# | #ˈiwt͡ʃo# {GOLD: #ˈin̪t͡ʃo#}
1078   | #ˈin̪t̪er# | #ˈin̪t̪r# {GOLD: #ˈen̪t̪ɾe#}
1079   | #ˈipse# | #ˈeθe# {GOLD: #ˈese#}
1080   | #ˈipsum# | #ˈeθo# {GOLD: #ˈeso#}
1081   | #ˈist̪e# | #ˈes̪t̪e# {GOLD: #ˈest̪e#}
1082   | #ˈist̪ud̪# | #ˈes̪t̪o# {GOLD: #ˈest̪o#}
1083   | #ˈiːn̪sulɑm# | #ˈizlɑ# {GOLD: #ˈislɑ#}
1084   | #ˈiːn̪ɡuin̪em# | #ˈiŋɡn̪e# {GOLD: #ˈin̪ɡle#}
1085   | #ˈiːrɑm# | #ˈiɾɑ# {GOLD: #ˈiɾɑ#}
1086   | #ˈokko# | #wko# {GOLD: #wˈeko#}
1087   | #ˈokt̪oː# | #wˈet͡ʃo# {GOLD: #ˈot͡ʃo#}
1088   | #ˈokulum# | #wˈel# {GOLD: #ˈoxo#}
1089   | #ˈoperɑm# | #wbɾɑ# {GOLD: #wˈebɾɑ#}
1090   | #ˈoːrd̪in̪em# | #ˈoɾn̪d̪e# {GOLD: #ˈoɾd̪en̪#}
1091   | #ˈorsum# | #ɣʷɾθo# {GOLD: #ˈoso#}
1092   | #ˈort̪um# | #ɣʷɾt̪o# {GOLD: #wˈeɾt̪o#}
1093   | #ˈossum# | #wθo# {GOLD: #wˈeso#}
1094   | #ˈoːwum# | #ˈo# {GOLD: #wˈebo#}
1095   | #ˈulmum# | #wˈemo# {GOLD: #ˈolmo#}
1096   | #ˈult̪imum# | #wˈit͡ʃmo# {GOLD: #ult̪imo#}
1097   | #ˈun̪d̪ekim# | #ˈun̪θe̯ʝe# {GOLD: #ˈon̪θe#}
1098   | #ˈun̪kiɑm# | #wˈiθɑ# {GOLD: #ˈon̪θɑ#}
1099   | #ˈun̪kt̪um# | #ˈun̪t̪o# {GOLD: #ˈun̪t̪o#}
